tenure,monthly_charges,contract,internet,tech_support,churn
61,98.33,month-to-month,fiber,0,1
41,111.6,month-to-month,none,1,1
54,51.27,month-to-month,fiber,1,0
42,63.42,one-year,fiber,1,0
24,78.77,month-to-month,dsl,1,1
47,82.16,two-year,fiber,0,0
44,56.94,one-year,fiber,0,0
51,117.09,month-to-month,fiber,1,0
13,80.55,two-year,dsl,0,0
46,83.28,one-year,dsl,0,0
20,113.97,month-to-month,dsl,0,1
56,58.77,month-to-month,fiber,1,0
57,67.79,two-year,fiber,1,0
44,38.67,two-year,none,0,0
68,65.69,month-to-month,dsl,0,0
38,32.78,one-year,dsl,1,0
1,88.7,two-year,fiber,0,0
43,80.5,two-year,fiber,0,0
55,63.07,month-to-month,fiber,0,0
7,67.49,month-to-month,dsl,1,1
7,89.04,two-year,none,0,0
19,41.61,month-to-month,none,0,1
60,75.1,month-to-month,fiber,0,1
37,87.49,one-year,dsl,0,0
70,25.44,month-to-month,dsl,1,0
62,87.12,one-year,fiber,1,0
39,28.15,month-to-month,dsl,1,0
48,67.06,one-year,dsl,0,0
23,40.92,month-to-month,fiber,0,0
6,105.78,two-year,fiber,0,1
28,41.07,month-to-month,fiber,0,0
42,28.75,month-to-month,dsl,1,0
13,73.33,two-year,fiber,0,0
15,59.66,one-year,fiber,1,0
1,32.38,month-to-month,fiber,0,0
52,83.15,month-to-month,none,0,0
64,20.21,one-year,none,0,0
59,44.09,two-year,none,0,0
27,55.62,month-to-month,none,0,0
42,90.06,two-year,fiber,0,0
69,102.39,month-to-month,fiber,1,0
42,97.57,one-year,dsl,0,0
21,66.17,month-to-month,dsl,0,0
24,15.0,month-to-month,dsl,0,0
52,79.77,two-year,fiber,0,0
32,106.76,month-to-month,none,1,0
60,100.84,two-year,fiber,0,0
62,81.57,month-to-month,dsl,1,0
2,40.26,month-to-month,none,1,1
52,56.87,two-year,dsl,0,0
26,118.35,one-year,dsl,0,0
37,34.58,month-to-month,dsl,0,0
19,41.3,one-year,dsl,0,0
26,93.56,month-to-month,none,0,1
23,59.22,two-year,fiber,0,0
3,40.46,month-to-month,fiber,1,0
56,108.2,month-to-month,none,0,0
10,81.53,month-to-month,dsl,1,1
27,60.45,one-year,dsl,1,0
13,41.36,two-year,fiber,0,0
11,121.19,two-year,fiber,0,0
26,69.39,month-to-month,dsl,0,0
66,104.93,month-to-month,none,0,0
67,92.34,month-to-month,fiber,0,0
27,56.98,two-year,fiber,0,1
36,57.18,month-to-month,fiber,1,0
70,106.16,one-year,dsl,0,0
16,106.56,month-to-month,fiber,1,1
68,23.08,two-year,dsl,0,0
7,83.74,month-to-month,fiber,0,1
16,66.97,month-to-month,fiber,0,1
24,44.17,two-year,fiber,0,0
2,76.54,two-year,fiber,0,1
58,36.26,one-year,none,0,0
61,58.34,one-year,none,0,0
27,50.04,one-year,dsl,0,0
60,57.51,month-to-month,none,0,0
55,68.21,month-to-month,fiber,0,0
57,44.61,one-year,none,0,0
57,109.33,one-year,dsl,0,0
41,82.33,month-to-month,dsl,0,1
7,114.86,month-to-month,dsl,0,0
66,66.0,one-year,fiber,0,0
43,56.28,month-to-month,fiber,1,0
64,113.96,one-year,fiber,1,0
69,55.55,one-year,fiber,0,0
13,65.54,month-to-month,dsl,0,1
28,88.0,month-to-month,none,1,0
13,39.06,month-to-month,fiber,0,1
3,87.78,month-to-month,dsl,0,1
69,84.58,one-year,dsl,1,0
66,101.73,one-year,fiber,0,0
67,92.25,two-year,fiber,0,0
63,102.5,month-to-month,fiber,0,0
46,67.24,one-year,dsl,0,0
37,48.43,month-to-month,fiber,0,1
71,122.75,two-year,fiber,0,0
39,31.83,month-to-month,fiber,1,0
46,34.34,one-year,none,0,0
15,84.13,month-to-month,none,0,1
53,110.62,month-to-month,fiber,0,1
59,74.74,two-year,dsl,1,0
48,94.98,month-to-month,none,0,0
35,20.1,month-to-month,fiber,0,0
14,57.51,one-year,fiber,0,0
2,23.15,month-to-month,fiber,0,1
45,89.51,month-to-month,fiber,0,0
49,31.32,month-to-month,none,0,0
55,38.05,month-to-month,none,1,0
68,82.85,two-year,dsl,1,0
35,96.55,one-year,fiber,0,1
59,66.03,month-to-month,none,1,0
51,84.25,month-to-month,fiber,0,0
19,83.44,two-year,fiber,0,0
60,64.61,two-year,fiber,0,0
3,42.63,month-to-month,none,0,0
43,84.12,one-year,dsl,0,0
67,85.33,month-to-month,dsl,1,0
47,92.35,month-to-month,dsl,0,0
67,77.8,two-year,fiber,0,0
4,40.79,two-year,fiber,0,0
38,87.26,month-to-month,none,0,1
56,69.97,two-year,none,1,0
46,57.93,one-year,dsl,0,0
63,62.63,one-year,fiber,0,0
33,52.74,one-year,none,1,0
49,92.22,month-to-month,fiber,1,0
30,34.55,two-year,fiber,0,0
62,45.16,month-to-month,fiber,0,0
8,61.78,month-to-month,fiber,1,0
18,110.34,month-to-month,dsl,0,0
6,96.36,two-year,dsl,0,0
50,28.98,month-to-month,fiber,1,0
16,103.78,month-to-month,fiber,1,0
22,103.74,one-year,dsl,1,0
60,40.65,month-to-month,fiber,1,0
25,15.0,month-to-month,fiber,0,0
10,68.19,month-to-month,fiber,1,0
1,98.06,one-year,none,1,0
16,109.78,month-to-month,none,0,1
65,48.23,month-to-month,fiber,1,0
39,113.8,month-to-month,dsl,1,0
71,15.0,two-year,none,1,0
15,60.8,one-year,fiber,0,0
25,59.57,month-to-month,none,0,1
11,98.81,two-year,dsl,1,0
28,102.46,two-year,dsl,1,0
40,93.86,one-year,dsl,0,0
58,36.24,month-to-month,fiber,0,0
26,91.57,month-to-month,dsl,1,0
55,82.73,one-year,dsl,0,0
45,28.22,month-to-month,fiber,0,0
21,18.32,month-to-month,dsl,1,0
65,95.95,month-to-month,none,0,0
31,65.5,month-to-month,none,1,1
10,37.87,one-year,dsl,0,0
69,64.8,month-to-month,fiber,0,1
65,79.1,one-year,fiber,0,0
3,67.93,two-year,fiber,0,0
64,31.2,month-to-month,none,1,0
68,117.14,month-to-month,dsl,0,0
59,95.11,month-to-month,none,1,0
18,61.62,month-to-month,fiber,0,1
45,62.62,two-year,none,1,0
38,78.99,one-year,none,0,1
44,41.76,two-year,dsl,0,0
44,78.07,two-year,none,0,0
46,36.73,month-to-month,fiber,0,0
37,68.24,one-year,fiber,0,0
49,40.79,month-to-month,fiber,1,0
37,42.05,month-to-month,fiber,1,0
1,111.14,month-to-month,fiber,0,1
2,71.48,month-to-month,dsl,0,0
68,75.19,one-year,fiber,0,0
65,19.72,one-year,fiber,1,0
42,55.07,month-to-month,fiber,1,0
12,81.53,month-to-month,dsl,0,1
56,74.85,one-year,none,0,0
10,16.15,one-year,fiber,0,0
27,75.18,one-year,dsl,0,1
23,79.16,month-to-month,none,0,1
0,102.09,month-to-month,dsl,0,1
58,53.62,one-year,dsl,1,0
36,15.0,one-year,dsl,0,0
22,45.08,month-to-month,none,1,0
36,42.57,month-to-month,fiber,1,0
0,88.42,month-to-month,dsl,0,1
31,15.0,one-year,fiber,0,0
37,58.79,month-to-month,fiber,0,0
24,105.64,one-year,dsl,1,0
59,70.18,two-year,none,0,0
17,92.41,month-to-month,none,1,0
9,28.96,month-to-month,none,1,0
37,29.95,month-to-month,dsl,0,0
63,105.93,month-to-month,dsl,0,0
27,72.53,two-year,none,0,0
3,72.58,two-year,fiber,0,0
69,42.05,month-to-month,fiber,0,0
31,72.52,two-year,fiber,1,0
12,41.35,month-to-month,dsl,0,0
44,99.67,one-year,dsl,0,0
23,130.0,one-year,none,1,1
67,82.1,month-to-month,fiber,1,0
21,54.13,month-to-month,none,0,0
39,15.0,one-year,dsl,0,0
39,27.89,month-to-month,none,1,0
17,108.87,two-year,fiber,0,0
35,44.27,month-to-month,dsl,0,0
7,60.73,month-to-month,dsl,1,0
46,86.38,two-year,dsl,1,0
54,107.06,month-to-month,fiber,0,0
68,65.01,month-to-month,fiber,0,0
23,59.88,month-to-month,fiber,1,1
20,71.79,month-to-month,dsl,0,0
39,54.31,month-to-month,dsl,1,0
49,55.65,month-to-month,dsl,0,0
71,80.3,month-to-month,dsl,1,0
1,74.63,month-to-month,fiber,1,0
17,123.29,two-year,fiber,0,0
18,80.97,two-year,dsl,1,0
18,98.78,month-to-month,dsl,0,1
33,43.22,two-year,dsl,1,0
62,83.13,two-year,dsl,1,0
2,51.93,two-year,none,1,0
58,79.89,one-year,none,0,0
44,87.21,month-to-month,dsl,1,0
44,71.25,month-to-month,fiber,1,0
48,130.0,two-year,fiber,0,0
8,105.7,month-to-month,dsl,1,0
53,99.43,two-year,fiber,0,0
17,89.11,one-year,fiber,1,0
37,114.08,month-to-month,fiber,1,0
48,34.08,month-to-month,none,0,0
43,104.26,two-year,fiber,0,0
23,45.22,month-to-month,dsl,1,0
28,55.89,one-year,none,0,1
34,84.03,two-year,dsl,0,0
2,100.83,month-to-month,fiber,0,1
52,41.16,month-to-month,none,0,0
7,57.19,month-to-month,dsl,0,0
33,72.44,two-year,fiber,0,0
47,65.34,month-to-month,dsl,1,0
5,91.35,month-to-month,fiber,1,1
71,130.0,month-to-month,dsl,1,0
27,80.48,month-to-month,none,0,1
1,51.62,month-to-month,dsl,1,0
47,37.59,month-to-month,none,0,1
40,61.87,two-year,fiber,1,0
46,46.49,month-to-month,none,1,0
54,81.69,two-year,dsl,0,0
34,81.3,two-year,fiber,1,0
59,58.42,one-year,none,1,0
26,119.62,one-year,none,0,0
39,51.61,month-to-month,fiber,1,0
11,67.01,one-year,dsl,1,0
44,85.98,month-to-month,fiber,0,1
18,92.3,month-to-month,fiber,0,1
50,101.94,one-year,fiber,1,0
57,80.71,month-to-month,dsl,1,0
61,96.27,month-to-month,fiber,0,0
66,53.37,one-year,fiber,0,0
8,92.95,month-to-month,none,0,1
9,92.62,month-to-month,dsl,0,1
66,107.82,month-to-month,none,0,1
27,28.29,month-to-month,fiber,0,1
1,47.32,month-to-month,fiber,1,1
20,90.58,month-to-month,dsl,0,1
60,15.0,month-to-month,fiber,1,0
25,82.3,one-year,dsl,1,0
5,96.5,two-year,none,1,0
51,55.59,one-year,fiber,1,0
14,59.25,month-to-month,dsl,1,0
25,43.15,one-year,dsl,0,0
0,56.96,two-year,fiber,0,0
43,57.69,two-year,dsl,0,0
32,52.93,month-to-month,dsl,0,0
62,51.56,month-to-month,fiber,0,0
24,63.22,month-to-month,fiber,0,1
14,62.92,one-year,dsl,0,0
11,116.85,month-to-month,dsl,0,0
14,60.15,two-year,none,0,0
32,78.6,month-to-month,dsl,1,0
6,55.58,one-year,fiber,0,1
28,55.26,month-to-month,none,0,0
61,27.39,month-to-month,dsl,0,0
55,30.72,month-to-month,fiber,0,0
45,39.83,one-year,fiber,1,0
64,74.59,month-to-month,fiber,0,0
56,96.9,month-to-month,fiber,0,1
46,25.33,one-year,dsl,1,0
62,56.27,two-year,fiber,0,0
8,35.83,one-year,none,0,1
58,63.39,one-year,dsl,0,0
21,96.89,month-to-month,fiber,0,0
52,58.83,two-year,none,0,0
65,68.81,month-to-month,dsl,1,0
35,106.38,two-year,fiber,0,0
6,81.45,two-year,fiber,0,0
26,51.0,month-to-month,dsl,0,0
29,73.97,month-to-month,dsl,0,0
67,49.31,one-year,dsl,0,0
67,80.51,one-year,none,1,0
40,82.88,one-year,dsl,1,0
68,35.82,two-year,none,1,0
31,74.38,month-to-month,dsl,0,0
29,67.06,month-to-month,dsl,0,1
60,83.62,one-year,fiber,0,0
48,90.78,month-to-month,dsl,0,0
37,81.94,one-year,fiber,0,0
32,62.42,two-year,dsl,0,0
50,93.33,month-to-month,fiber,1,1
54,48.17,two-year,dsl,1,0
35,36.99,two-year,fiber,0,0
2,15.0,month-to-month,dsl,0,0
7,68.25,two-year,fiber,0,0
10,49.46,one-year,none,1,0
33,79.94,month-to-month,fiber,0,0
44,20.72,month-to-month,dsl,1,0
57,53.82,month-to-month,dsl,0,0
16,81.76,one-year,fiber,1,1
56,44.25,month-to-month,none,1,0
47,80.23,month-to-month,none,0,0
3,56.07,two-year,dsl,1,0
25,69.18,one-year,none,1,0
21,84.88,one-year,fiber,0,0
63,93.82,two-year,none,0,0
66,72.31,month-to-month,none,0,0
58,49.65,month-to-month,dsl,0,0
38,58.55,one-year,none,1,0
35,85.92,month-to-month,dsl,0,0
22,44.47,month-to-month,dsl,1,1
55,65.55,one-year,dsl,1,0
6,60.35,month-to-month,fiber,0,1
19,67.42,month-to-month,dsl,0,0
9,44.77,one-year,fiber,1,0
35,23.7,one-year,dsl,0,0
21,83.02,month-to-month,dsl,0,1
14,94.1,month-to-month,fiber,1,0
27,25.2,two-year,fiber,0,0
61,79.22,two-year,fiber,1,0
40,97.08,month-to-month,dsl,0,0
59,84.9,month-to-month,fiber,1,0
65,59.58,one-year,fiber,1,0
64,46.41,month-to-month,fiber,0,0
25,72.02,month-to-month,fiber,0,0
63,76.19,month-to-month,fiber,0,0
65,72.4,month-to-month,fiber,1,0
69,65.5,month-to-month,dsl,0,0
25,42.93,month-to-month,dsl,0,0
16,80.57,two-year,none,0,0
42,81.77,month-to-month,fiber,1,0
67,75.02,month-to-month,fiber,0,1
64,72.77,month-to-month,fiber,1,0
41,111.98,two-year,dsl,1,0
10,54.39,month-to-month,fiber,0,1
30,102.04,month-to-month,fiber,1,1
51,51.65,one-year,dsl,0,0
40,97.72,one-year,fiber,1,0
24,100.83,two-year,dsl,1,0
24,62.67,month-to-month,dsl,0,0
4,111.52,month-to-month,none,0,1
20,81.73,month-to-month,fiber,1,0
48,48.07,one-year,fiber,0,0
17,60.65,month-to-month,dsl,0,0
71,98.32,month-to-month,fiber,1,0
5,93.08,month-to-month,fiber,0,1
42,43.55,two-year,dsl,0,0
35,66.52,month-to-month,fiber,0,1
59,75.09,month-to-month,fiber,0,0
63,57.31,two-year,dsl,0,0
39,128.94,one-year,none,0,0
45,75.84,one-year,fiber,0,0
50,68.45,one-year,dsl,0,0
37,99.77,month-to-month,none,1,0
13,60.87,two-year,fiber,1,0
30,95.19,month-to-month,dsl,0,1
17,28.31,two-year,fiber,0,0
33,58.66,month-to-month,none,0,0
44,96.23,one-year,fiber,0,0
15,109.25,month-to-month,fiber,1,0
17,50.67,month-to-month,none,0,1
59,47.75,month-to-month,dsl,0,0
27,84.19,one-year,fiber,1,0
14,54.42,month-to-month,dsl,1,0
51,63.29,two-year,none,0,0
51,91.91,month-to-month,dsl,1,0
59,56.4,one-year,fiber,0,0
54,20.86,one-year,fiber,1,0
71,37.47,month-to-month,none,0,0
41,70.25,one-year,fiber,0,0
20,23.41,one-year,fiber,0,0
62,62.57,one-year,fiber,0,0
19,35.2,one-year,fiber,0,0
20,111.0,one-year,dsl,1,0
59,124.13,month-to-month,fiber,0,0
63,43.55,month-to-month,fiber,1,0
24,76.42,month-to-month,fiber,0,1
52,45.99,one-year,fiber,1,0
66,62.27,two-year,fiber,0,0
57,115.09,month-to-month,fiber,0,0
0,58.33,month-to-month,dsl,0,1
47,62.85,month-to-month,fiber,0,0
12,46.44,one-year,fiber,0,0
60,98.65,one-year,dsl,1,0
4,15.0,one-year,dsl,0,0
71,58.93,one-year,dsl,0,0
12,68.85,one-year,none,0,1
30,53.47,month-to-month,fiber,1,1
16,91.59,month-to-month,fiber,0,1
58,100.05,month-to-month,fiber,0,0
28,34.7,two-year,fiber,0,0
53,122.34,one-year,none,1,0
4,34.42,month-to-month,dsl,1,0
32,102.22,month-to-month,dsl,0,0
65,73.75,month-to-month,none,0,0
66,57.41,two-year,none,0,0
15,59.77,month-to-month,fiber,0,0
28,69.16,one-year,none,1,0
29,75.21,month-to-month,fiber,1,0
40,47.0,one-year,fiber,0,0
38,64.15,one-year,dsl,1,0
7,50.73,month-to-month,none,0,0
54,39.62,one-year,dsl,1,0
16,49.57,month-to-month,fiber,1,1
22,41.25,two-year,none,1,0
60,59.5,month-to-month,dsl,0,0
49,80.81,one-year,dsl,0,0
28,73.02,month-to-month,fiber,0,1
65,119.36,one-year,fiber,0,0
28,15.0,month-to-month,fiber,0,0
40,81.73,one-year,none,1,0
17,70.16,month-to-month,none,0,1
13,90.39,month-to-month,fiber,0,1
35,87.91,two-year,fiber,1,0
40,65.88,month-to-month,fiber,0,0
58,74.32,month-to-month,dsl,0,0
28,51.4,one-year,dsl,0,0
64,85.34,month-to-month,dsl,1,0
43,23.03,two-year,fiber,0,0
5,89.42,month-to-month,fiber,0,1
53,69.42,two-year,none,0,0
41,57.82,two-year,dsl,0,1
28,64.19,month-to-month,fiber,1,0
33,66.02,month-to-month,fiber,1,1
21,102.43,one-year,fiber,0,0
44,130.0,one-year,fiber,0,0
40,100.5,month-to-month,fiber,0,1
32,55.87,month-to-month,dsl,1,0
20,85.74,month-to-month,fiber,0,0
28,86.83,one-year,fiber,0,0
35,46.87,one-year,dsl,0,0
33,38.48,month-to-month,fiber,0,1
22,68.42,month-to-month,dsl,1,0
41,90.19,one-year,none,0,0
16,29.7,two-year,fiber,1,0
36,51.98,month-to-month,dsl,0,0
8,84.32,month-to-month,fiber,0,1
33,71.04,month-to-month,fiber,1,0
56,105.41,one-year,fiber,0,0
58,34.72,month-to-month,dsl,1,0
50,128.8,month-to-month,fiber,0,0
53,31.55,one-year,dsl,0,0
4,19.27,month-to-month,fiber,0,1
24,68.53,month-to-month,dsl,1,0
47,41.64,month-to-month,fiber,1,0
57,69.03,month-to-month,fiber,1,0
41,68.16,month-to-month,dsl,1,0
61,65.11,month-to-month,fiber,0,0
19,48.94,month-to-month,fiber,1,0
11,80.82,month-to-month,dsl,0,1
6,62.07,two-year,dsl,1,0
41,97.59,two-year,dsl,1,0
47,65.49,month-to-month,fiber,0,0
20,45.88,one-year,fiber,1,0
56,27.81,month-to-month,fiber,1,0
53,65.7,two-year,fiber,0,0
25,38.27,two-year,fiber,1,0
17,36.25,one-year,fiber,0,0
53,83.19,one-year,fiber,1,0
48,25.56,month-to-month,dsl,1,0
12,105.3,month-to-month,fiber,0,1
18,73.99,month-to-month,fiber,0,1
34,68.9,month-to-month,fiber,0,0
36,44.13,one-year,fiber,1,0
11,89.11,month-to-month,dsl,1,0
68,69.93,month-to-month,fiber,1,0
27,52.85,one-year,fiber,1,0
27,75.0,one-year,none,0,0
4,27.93,one-year,fiber,0,0
63,29.12,month-to-month,fiber,1,0
16,42.0,two-year,dsl,0,0
71,78.74,month-to-month,dsl,0,0
35,69.92,one-year,none,0,0
62,96.22,month-to-month,none,0,0
12,47.0,month-to-month,dsl,1,1
11,84.37,two-year,fiber,0,0
57,67.15,month-to-month,dsl,0,0
59,46.42,month-to-month,fiber,0,1
39,79.63,month-to-month,dsl,0,0
2,68.35,two-year,none,0,0
67,54.27,two-year,fiber,1,0
28,71.05,month-to-month,none,0,0
67,66.76,one-year,dsl,1,0
62,66.16,month-to-month,fiber,0,1
61,59.69,one-year,none,0,0
49,37.38,month-to-month,dsl,1,0
48,71.87,month-to-month,fiber,0,1
38,49.93,one-year,dsl,0,0
1,44.49,two-year,fiber,0,0
27,63.98,month-to-month,fiber,1,0
52,88.35,month-to-month,dsl,1,0
58,74.64,two-year,none,0,0
40,56.72,month-to-month,dsl,1,0
51,55.72,month-to-month,none,0,0
1,85.9,month-to-month,none,1,1
33,15.0,month-to-month,fiber,1,0
36,89.93,month-to-month,dsl,0,1
64,23.15,month-to-month,dsl,0,0
22,34.61,month-to-month,fiber,1,1
16,57.14,month-to-month,fiber,0,1
25,124.25,two-year,dsl,1,0
12,111.94,month-to-month,none,0,1
40,87.66,one-year,none,1,0
46,78.91,month-to-month,dsl,0,1
57,23.44,month-to-month,dsl,1,0
69,73.92,month-to-month,dsl,0,0
5,56.27,month-to-month,none,1,0
17,49.58,one-year,dsl,1,0
21,73.87,month-to-month,none,1,0
17,58.22,one-year,none,1,0
59,91.73,two-year,fiber,0,0
10,21.6,month-to-month,none,0,0
2,71.88,two-year,dsl,0,0
61,48.02,month-to-month,fiber,0,0
69,59.76,month-to-month,fiber,0,1
16,77.62,month-to-month,dsl,1,0
23,42.07,two-year,fiber,1,0
36,74.11,one-year,fiber,0,0
37,64.69,two-year,dsl,0,0
71,53.49,one-year,fiber,0,0
29,58.24,month-to-month,fiber,1,0
0,66.14,two-year,dsl,1,0
30,50.8,two-year,fiber,0,0
40,70.18,one-year,dsl,0,0
37,63.05,one-year,fiber,1,0
36,54.72,two-year,none,0,0
66,109.75,month-to-month,fiber,1,0
58,80.38,two-year,none,0,0
18,60.43,two-year,dsl,1,0
25,73.65,one-year,none,1,0
48,44.33,month-to-month,dsl,0,0
29,59.08,month-to-month,dsl,0,1
30,62.0,two-year,fiber,0,0
12,38.83,two-year,dsl,0,0
18,79.68,one-year,dsl,0,0
53,57.36,two-year,dsl,0,0
60,61.11,month-to-month,fiber,1,0
56,55.78,two-year,dsl,0,0
22,130.0,month-to-month,dsl,0,1
9,53.43,month-to-month,dsl,1,0
11,18.28,month-to-month,dsl,0,0
28,30.0,month-to-month,fiber,0,0
37,88.98,month-to-month,dsl,1,0
64,103.41,one-year,fiber,1,0
64,52.96,month-to-month,dsl,0,0
0,101.97,one-year,dsl,1,1
50,88.54,month-to-month,fiber,0,0
21,65.26,two-year,fiber,0,0
14,63.49,month-to-month,dsl,0,1
39,74.52,one-year,dsl,0,0
2,91.94,one-year,fiber,0,1
24,79.93,month-to-month,fiber,0,1
39,53.08,month-to-month,fiber,1,1
19,65.64,month-to-month,dsl,0,0
42,119.53,month-to-month,fiber,1,0
33,76.28,month-to-month,dsl,0,0
57,91.73,month-to-month,dsl,1,0
13,83.5,one-year,none,0,0
4,76.83,month-to-month,none,0,0
38,72.72,month-to-month,dsl,1,0
18,92.43,month-to-month,dsl,0,1
50,87.97,month-to-month,dsl,1,0
6,76.6,month-to-month,none,1,0
41,52.66,one-year,dsl,1,0
71,79.64,one-year,fiber,0,0
6,68.32,month-to-month,none,1,1
21,62.29,month-to-month,fiber,0,1
60,130.0,month-to-month,none,1,0
38,31.52,one-year,fiber,0,0
12,93.96,month-to-month,dsl,0,1
15,48.43,two-year,none,1,0
55,73.28,one-year,dsl,0,0
61,130.0,one-year,dsl,1,0
25,45.94,month-to-month,fiber,0,1
34,51.9,two-year,fiber,1,0
56,69.56,month-to-month,fiber,0,0
12,48.82,month-to-month,dsl,0,1
14,92.1,two-year,fiber,0,0
55,56.64,one-year,fiber,0,0
13,86.35,month-to-month,fiber,1,0
55,36.77,month-to-month,none,1,0
35,24.83,month-to-month,none,1,0
71,64.28,two-year,fiber,1,0
2,30.79,month-to-month,none,1,0
68,107.96,month-to-month,dsl,0,0
16,31.75,month-to-month,fiber,0,0
2,44.06,two-year,fiber,1,0
52,80.34,one-year,none,1,0
38,55.34,month-to-month,fiber,0,1
60,32.04,two-year,fiber,0,0
7,121.0,month-to-month,none,0,1
5,44.96,one-year,dsl,1,0
40,65.09,one-year,dsl,0,0
63,64.77,month-to-month,dsl,1,0
29,87.76,one-year,dsl,1,0
57,81.56,two-year,fiber,1,0
65,49.33,month-to-month,dsl,0,0
62,61.85,month-to-month,fiber,1,0
36,64.33,two-year,fiber,1,0
50,88.72,month-to-month,none,0,0
37,40.79,month-to-month,fiber,0,1
48,120.45,month-to-month,fiber,0,1
40,51.02,two-year,fiber,0,0
37,69.78,one-year,none,0,0
31,41.0,two-year,none,0,0
47,37.55,month-to-month,fiber,1,0
54,48.14,two-year,fiber,0,0
66,45.74,month-to-month,dsl,0,0
44,59.64,one-year,dsl,1,0
7,45.53,one-year,fiber,1,0
42,87.39,month-to-month,fiber,1,0
22,50.43,one-year,dsl,1,0
1,47.65,month-to-month,fiber,1,0
5,60.18,month-to-month,dsl,0,1
42,94.82,one-year,fiber,0,1
68,75.37,month-to-month,none,0,0
36,67.51,one-year,dsl,1,0
32,34.17,month-to-month,dsl,0,0
6,41.43,month-to-month,dsl,0,1
48,38.04,one-year,fiber,0,0
3,102.67,month-to-month,fiber,1,1
60,83.26,two-year,dsl,0,0
58,48.46,two-year,dsl,1,0
71,55.89,month-to-month,none,1,0
20,49.37,month-to-month,fiber,0,0
11,47.85,month-to-month,dsl,1,0
21,81.51,one-year,fiber,0,0
57,62.81,month-to-month,fiber,0,0
15,122.03,two-year,fiber,0,0
63,101.26,two-year,none,1,0
11,102.74,month-to-month,dsl,0,1
3,86.78,one-year,dsl,1,0
15,59.43,month-to-month,dsl,1,1
54,84.94,month-to-month,fiber,0,0
43,61.28,month-to-month,fiber,0,0
25,110.76,one-year,fiber,0,0
47,80.11,month-to-month,fiber,0,0
46,76.56,two-year,dsl,1,0
39,73.18,month-to-month,fiber,0,1
37,113.51,one-year,dsl,1,1
7,34.16,two-year,none,1,0
18,115.96,one-year,none,0,1
37,65.35,month-to-month,fiber,0,1
9,34.85,month-to-month,dsl,1,0
34,51.19,month-to-month,fiber,1,0
8,28.73,month-to-month,fiber,0,1
56,86.34,two-year,dsl,1,0
7,44.04,month-to-month,fiber,1,0
6,74.22,month-to-month,dsl,1,1
45,98.36,one-year,none,1,0
15,53.2,month-to-month,fiber,1,1
25,63.3,two-year,none,1,0
22,37.42,month-to-month,fiber,0,0
15,60.29,month-to-month,none,1,0
54,130.0,one-year,dsl,0,0
49,89.45,month-to-month,fiber,1,0
17,63.38,two-year,fiber,0,0
49,54.71,month-to-month,fiber,1,0
51,68.93,month-to-month,dsl,1,0
38,73.25,month-to-month,fiber,1,1
41,59.52,month-to-month,none,0,0
67,83.25,one-year,fiber,1,0
32,46.16,month-to-month,none,0,1
27,46.04,one-year,fiber,0,1
38,79.25,two-year,dsl,0,0
60,40.78,month-to-month,none,1,0
51,88.23,one-year,fiber,1,0
5,69.64,month-to-month,fiber,0,1
33,24.3,two-year,dsl,1,0
53,72.74,month-to-month,dsl,0,1
16,27.87,one-year,none,0,0
71,87.33,month-to-month,fiber,1,0
58,63.78,month-to-month,none,1,0
60,116.28,month-to-month,none,1,0
5,96.78,month-to-month,dsl,0,1
41,43.48,two-year,fiber,0,0
38,19.48,month-to-month,fiber,0,0
45,51.12,two-year,none,1,0
61,39.47,month-to-month,dsl,0,0
25,115.64,month-to-month,dsl,0,1
38,69.74,month-to-month,none,0,0
48,93.34,month-to-month,fiber,0,1
54,62.87,two-year,dsl,0,0
55,65.51,month-to-month,dsl,1,0
24,69.18,two-year,none,0,0
71,97.66,month-to-month,dsl,0,0
0,77.79,month-to-month,dsl,1,0
35,43.57,month-to-month,fiber,0,1
43,110.56,one-year,none,0,0
4,62.68,month-to-month,dsl,1,1
32,58.61,two-year,fiber,0,0
42,15.0,month-to-month,none,1,0
43,85.86,month-to-month,fiber,0,1
8,72.53,one-year,fiber,1,0
19,72.5,one-year,none,0,0
17,59.93,two-year,dsl,0,0
46,55.62,month-to-month,none,0,0
23,60.76,one-year,none,0,0
41,81.58,month-to-month,dsl,0,0
52,85.98,two-year,fiber,0,0
57,64.22,month-to-month,none,0,0
13,93.72,two-year,dsl,0,0
65,68.03,month-to-month,dsl,0,0
11,57.39,one-year,dsl,0,0
1,74.96,two-year,fiber,0,0
3,36.02,two-year,fiber,1,0
14,75.82,month-to-month,dsl,1,0
62,31.45,month-to-month,dsl,0,0
14,44.31,two-year,dsl,1,0
49,19.53,one-year,fiber,1,0
30,65.62,one-year,fiber,1,0
2,110.24,month-to-month,dsl,0,0
31,67.07,month-to-month,fiber,0,1
2,86.09,month-to-month,dsl,1,1
34,128.81,one-year,dsl,0,1
40,80.1,month-to-month,fiber,1,0
37,50.87,month-to-month,dsl,1,0
20,54.31,two-year,none,0,0
55,70.02,month-to-month,fiber,0,1
42,54.18,two-year,fiber,0,0
18,56.05,month-to-month,fiber,1,1
